日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1997-01-10,000061,20.83,21.15,22.5,20.4,150390,315124416.0,25.06,152.39,12.77,79.15
1997-01-17,000061,20.96,21.35,22.45,20.51,123232,264002532.0,9.17,0.95,0.2,64.86
1997-01-24,000061,21.25,21.0,21.77,20.9,61039,129723024.0,4.07,-1.64,-0.35,32.13
1997-01-31,000061,21.0,20.9,21.7,20.83,46895,99506149.0,4.14,-0.48,-0.1,24.68
1997-02-21,000061,20.8,19.35,21.2,17.49,47770,91272754.0,17.75,-7.42,-1.55,25.14
1997-02-28,000061,19.41,20.27,20.49,18.8,33890,66874703.0,8.73,4.75,0.92,17.84
1997-03-07,000061,20.3,21.88,21.99,19.5,61931,129732330.0,12.28,7.94,1.61,32.6
1997-03-14,000061,22.1,22.78,23.34,21.58,76098,171743458.0,8.04,4.11,0.9,40.05
1997-03-21,000061,23.0,22.75,23.98,22.12,73107,168306306.0,8.17,-0.13,-0.03,38.48
1997-03-28,000061,22.88,22.85,23.49,22.06,52705,119367306.0,6.29,0.44,0.1,27.74
1997-04-04,000061,20.78,21.59,22.0,20.57,62430,133403540.0,6.26,-5.51,-1.26,32.86
1997-04-11,000061,21.7,25.56,25.6,21.69,128298,299185128.0,18.11,18.39,3.97,67.53
1997-04-18,000061,26.0,25.11,26.48,24.0,87701,223085666.0,9.7,-1.76,-0.45,46.16
1997-04-25,000061,25.59,28.27,29.5,24.9,100059,268254240.0,18.32,12.58,3.16,52.66
1997-04-30,000061,29.27,29.96,33.6,29.0,64959,200081924.0,16.27,5.98,1.69,34.19
1997-05-09,000061,30.0,31.86,33.3,28.5,93117,292887564.0,16.02,6.34,1.9,49.01
1997-05-16,000061,32.5,30.34,33.3,28.8,67718,213474676.0,14.12,-4.77,-1.52,35.64
1997-05-23,000061,30.3,28.56,31.5,27.01,42827,125598916.0,14.8,-5.87,-1.78,22.54
1997-05-30,000061,28.76,29.7,30.18,27.5,28064,82529029.0,9.38,3.99,1.14,14.77
1997-06-06,000061,30.59,29.14,31.8,28.0,36770,112097292.0,12.79,-1.89,-0.56,19.35
1997-06-13,000061,29.21,28.58,30.3,26.2,18349,52027037.5,14.07,-1.92,-0.56,9.66
1997-06-20,000061,29.0,31.0,31.2,28.0,22765,67173760.5,11.2,8.47,2.42,11.98
1997-06-27,000061,32.6,26.24,33.99,24.38,92812,276690700.0,31.0,-15.35,-4.76,36.18
1997-07-04,000061,26.5,23.56,26.68,22.3,32551,79009384.0,16.69,-10.21,-2.68,12.69
1997-07-11,000061,23.5,22.65,23.5,19.96,22734,49499800.0,15.03,-3.86,-0.91,8.86
1997-07-18,000061,23.12,22.78,23.39,22.25,22583,51524416.0,5.03,0.57,0.13,8.8
1997-07-25,000061,22.78,21.95,23.0,21.06,17406,38547335.5,8.52,-3.64,-0.83,6.79
1997-08-01,000061,21.8,21.4,22.0,20.5,8092,17214158.62,6.83,-2.51,-0.55,3.15
1997-08-08,000061,21.8,21.28,22.28,20.75,8951,19229747.75,7.15,-0.56,-0.12,3.49
1997-08-15,000061,21.28,17.41,21.28,16.11,20980,38526354.5,24.3,-18.19,-3.87,8.18
1997-08-22,000061,17.0,17.67,17.94,16.1,10243,17327506.5,10.57,1.49,0.26,3.99
1997-08-29,000061,17.7,17.41,18.5,17.3,10620,18780632.5,6.79,-1.47,-0.26,4.14
1997-09-05,000061,17.35,17.9,18.24,17.0,9079,15966277.25,7.12,2.81,0.49,3.54
1997-09-12,000061,18.0,17.1,18.0,17.09,6752,11793817.62,5.08,-4.47,-0.8,2.63
1997-09-19,000061,16.5,16.6,16.95,16.42,3861,6414032.38,3.1,-2.92,-0.5,1.51
1997-09-26,000061,16.55,14.81,16.6,13.95,7331,10931884.75,15.96,-10.78,-1.79,2.86
1997-09-30,000061,13.8,14.7,14.88,13.8,2180,3171696.12,7.29,-0.74,-0.11,0.85
1997-10-10,000061,14.69,15.71,16.3,14.43,7550,11713036.88,12.72,6.87,1.01,2.94
1997-10-17,000061,15.5,17.8,18.12,15.5,17532,29812035.62,16.68,13.3,2.09,6.84
1997-10-24,000061,18.0,19.51,19.85,17.0,46555,85861502.0,16.01,9.61,1.71,18.15
1997-10-31,000061,19.58,19.9,21.55,18.2,48316,95900805.0,17.17,2.0,0.39,18.84
1997-11-07,000061,19.9,20.69,21.38,19.65,17449,35728265.5,8.69,3.97,0.79,6.8
1997-11-14,000061,20.63,19.8,20.8,18.9,14764,29135855.5,9.18,-4.3,-0.89,5.76
1997-11-21,000061,19.7,23.3,24.4,19.5,123238,280720152.0,24.75,17.68,3.5,48.05
1997-11-28,000061,22.91,25.58,26.5,22.85,74356,185177384.0,15.67,9.79,2.28,28.99
1997-12-05,000061,25.38,27.75,28.65,25.38,52420,143962614.0,12.78,8.48,2.17,20.44
1997-12-12,000061,27.6,28.56,29.0,27.01,28172,79478104.0,7.17,2.92,0.81,10.98
1997-12-19,000061,28.5,29.64,29.72,28.0,42845,123102389.0,6.02,3.78,1.08,16.7
1997-12-26,000061,29.9,29.79,30.9,29.0,30580,91841346.0,6.41,0.51,0.15,11.92
1997-12-31,000061,29.75,30.38,30.6,29.3,24520,73094074.0,4.36,1.98,0.59,9.56
1998-01-09,000061,30.68,34.8,35.4,30.4,52559,176559330.0,16.46,14.55,4.42,20.49
1998-01-16,000061,34.38,35.39,35.76,31.16,42137,144349585.0,13.22,1.7,0.59,16.43
1998-01-23,000061,35.43,34.3,35.5,33.2,33518,114888167.0,6.5,-3.08,-1.09,13.07
1998-02-13,000061,34.9,33.8,35.08,32.3,19056,64095900.0,8.1,-1.46,-0.5,7.43
1998-02-20,000061,33.85,34.15,34.45,33.3,33188,112266987.0,3.4,1.04,0.35,12.94
1998-02-27,000061,34.0,32.1,34.0,31.5,25453,82645096.0,7.32,-6.0,-2.05,9.92
1998-03-06,000061,32.13,32.16,32.8,31.8,22437,72238964.5,3.12,0.19,0.06,8.75
1998-03-13,000061,32.16,32.48,32.9,31.5,15742,50731563.0,4.35,1.0,0.32,6.14
1998-03-20,000061,32.6,33.53,34.2,32.35,21770,72575907.5,5.7,3.23,1.05,8.49
1998-03-27,000061,33.5,33.59,34.15,32.6,25356,84725449.0,4.62,0.18,0.06,9.89
1998-04-03,000061,33.63,36.51,37.3,33.63,57299,204289350.0,10.93,8.69,2.92,22.34
1998-04-10,000061,36.55,23.94,38.05,21.8,78051,229933647.0,44.51,-34.43,-12.57,17.9
1998-04-17,000061,24.0,24.99,26.0,23.85,132532,329642120.0,8.98,4.39,1.05,30.39
1998-04-24,000061,24.69,24.99,25.5,23.88,67436,166032820.0,6.48,0.0,0.0,15.47
1998-04-30,000061,24.99,25.9,26.17,24.8,67797,172966872.0,5.48,3.64,0.91,15.55
1998-05-08,000061,25.92,25.32,26.23,24.02,86766,222322604.0,8.53,-2.24,-0.58,19.9
1998-05-15,000061,25.3,24.2,25.35,23.9,45108,109570533.0,5.73,-4.42,-1.12,10.34
1998-05-22,000061,24.3,24.59,25.5,23.71,50533,124495419.0,7.4,1.61,0.39,11.59
1998-05-29,000061,24.6,24.02,24.95,23.7,46574,112359683.0,5.08,-2.32,-0.57,10.68
1998-06-05,000061,24.0,24.96,26.73,23.92,167124,426126908.0,11.7,3.91,0.94,38.33
1998-06-12,000061,24.9,26.04,26.08,24.3,93446,234618036.0,7.13,4.33,1.08,21.43
1998-06-19,000061,26.05,25.38,26.3,24.25,86440,218079224.0,7.87,-2.53,-0.66,19.82
1998-06-26,000061,25.9,24.66,26.0,24.55,79500,200538560.0,5.71,-2.84,-0.72,18.23
1998-07-03,000061,24.65,20.89,24.8,20.11,67305,148534184.0,19.02,-15.29,-3.77,13.65
1998-07-10,000061,20.6,21.58,21.69,19.9,47279,99282174.0,8.57,3.3,0.69,9.59
1998-07-17,000061,21.3,19.37,21.8,19.2,49373,101855468.0,12.05,-10.24,-2.21,10.01
