日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1997-01-10,000061,0.47,0.48,0.53,0.45,150390,315124416.0,400.0,2300.0,0.46,79.15
1997-01-17,000061,0.47,0.48,0.52,0.45,123232,264002532.0,14.58,0.0,0.0,64.86
1997-01-24,000061,0.48,0.47,0.5,0.47,61039,129723024.0,6.25,-2.08,-0.01,32.13
1997-01-31,000061,0.47,0.47,0.5,0.47,46895,99506149.0,6.38,0.0,0.0,24.68
1997-02-21,000061,0.46,0.41,0.48,0.35,47770,91272754.0,27.66,-12.77,-0.06,25.14
1997-02-28,000061,0.41,0.45,0.45,0.39,33890,66874703.0,14.63,9.76,0.04,17.84
1997-03-07,000061,0.45,0.5,0.51,0.42,61931,129732330.0,20.0,11.11,0.05,32.6
1997-03-14,000061,0.51,0.54,0.56,0.49,76098,171743458.0,14.0,8.0,0.04,40.05
1997-03-21,000061,0.54,0.53,0.58,0.51,73107,168306306.0,12.96,-1.85,-0.01,38.48
1997-03-28,000061,0.54,0.54,0.56,0.51,52705,119367306.0,9.43,1.89,0.01,27.74
1997-04-04,000061,0.46,0.49,0.51,0.46,62430,133403540.0,9.26,-9.26,-0.05,32.86
1997-04-11,000061,0.5,0.64,0.64,0.5,128298,299185128.0,28.57,30.61,0.15,67.53
1997-04-18,000061,0.65,0.62,0.67,0.58,87701,223085666.0,14.06,-3.13,-0.02,46.16
1997-04-25,000061,0.64,0.73,0.78,0.61,100059,268254240.0,27.42,17.74,0.11,52.66
1997-04-30,000061,0.77,0.79,0.92,0.76,64959,200081924.0,21.92,8.22,0.06,34.19
1997-05-09,000061,0.79,0.86,0.91,0.74,93117,292887564.0,21.52,8.86,0.07,49.01
1997-05-16,000061,0.88,0.81,0.91,0.75,67718,213474676.0,18.6,-5.81,-0.05,35.64
1997-05-23,000061,0.81,0.74,0.85,0.69,42827,125598916.0,19.75,-8.64,-0.07,22.54
1997-05-30,000061,0.75,0.78,0.8,0.7,28064,82529029.0,13.51,5.41,0.04,14.77
1997-06-06,000061,0.82,0.76,0.86,0.72,36770,112097292.0,17.95,-2.56,-0.02,19.35
1997-06-13,000061,0.77,0.74,0.81,0.66,18349,52027037.5,19.74,-2.63,-0.02,9.66
1997-06-20,000061,0.76,0.83,0.84,0.72,22765,67173760.5,16.22,12.16,0.09,11.98
1997-06-27,000061,0.89,0.99,1.03,0.85,92812,276690700.0,21.69,19.28,0.16,36.18
1997-07-04,000061,1.0,0.86,1.01,0.8,32551,79009384.0,21.21,-13.13,-0.13,12.69
1997-07-11,000061,0.86,0.82,0.86,0.69,22734,49499800.0,19.77,-4.65,-0.04,8.86
1997-07-18,000061,0.84,0.82,0.85,0.8,22583,51524416.0,6.1,0.0,0.0,8.8
1997-07-25,000061,0.82,0.78,0.83,0.74,17406,38547335.5,10.98,-4.88,-0.04,6.79
1997-08-01,000061,0.77,0.75,0.78,0.71,8092,17214158.62,8.97,-3.85,-0.03,3.15
1997-08-08,000061,0.77,0.75,0.8,0.72,8951,19229747.75,10.67,0.0,0.0,3.49
1997-08-15,000061,0.75,0.56,0.75,0.5,20980,38526354.5,33.33,-25.33,-0.19,8.18
1997-08-22,000061,0.54,0.57,0.59,0.5,10243,17327506.5,16.07,1.79,0.01,3.99
1997-08-29,000061,0.58,0.56,0.61,0.56,10620,18780632.5,8.77,-1.75,-0.01,4.14
1997-09-05,000061,0.56,0.59,0.6,0.54,9079,15966277.25,10.71,5.36,0.03,3.54
1997-09-12,000061,0.59,0.55,0.59,0.55,6752,11793817.62,6.78,-6.78,-0.04,2.63
1997-09-19,000061,0.52,0.52,0.54,0.51,3861,6414032.38,5.45,-5.45,-0.03,1.51
1997-09-26,000061,0.52,0.44,0.52,0.39,7331,10931884.75,25.0,-15.38,-0.08,2.86
1997-09-30,000061,0.39,0.43,0.44,0.39,2180,3171696.12,11.36,-2.27,-0.01,0.85
1997-10-10,000061,0.43,0.48,0.51,0.42,7550,11713036.88,20.93,11.63,0.05,2.94
1997-10-17,000061,0.47,0.58,0.6,0.47,17532,29812035.62,27.08,20.83,0.1,6.84
1997-10-24,000061,0.59,0.66,0.68,0.54,46555,85861502.0,24.14,13.79,0.08,18.15
1997-10-31,000061,0.67,0.68,0.76,0.6,48316,95900805.0,24.24,3.03,0.02,18.84
1997-11-07,000061,0.68,0.72,0.75,0.67,17449,35728265.5,11.76,5.88,0.04,6.8
1997-11-14,000061,0.72,0.68,0.73,0.63,14764,29135855.5,13.89,-5.56,-0.04,5.76
1997-11-21,000061,0.67,0.85,0.9,0.66,123238,280720152.0,35.29,25.0,0.17,48.05
1997-11-28,000061,0.83,0.96,1.0,0.83,74356,185177384.0,20.0,12.94,0.11,28.99
1997-12-05,000061,0.95,1.06,1.11,0.95,52420,143962614.0,16.67,10.42,0.1,20.44
1997-12-12,000061,1.06,1.1,1.12,1.03,28172,79478104.0,8.49,3.77,0.04,10.98
1997-12-19,000061,1.1,1.15,1.16,1.07,42845,123102389.0,8.18,4.55,0.05,16.7
1997-12-26,000061,1.17,1.16,1.21,1.12,30580,91841346.0,7.83,0.87,0.01,11.92
1997-12-31,000061,1.16,1.19,1.2,1.14,24520,73094074.0,5.17,2.59,0.03,9.56
1998-01-09,000061,1.2,1.4,1.43,1.19,52559,176559330.0,20.17,17.65,0.21,20.49
1998-01-16,000061,1.38,1.43,1.45,1.23,42137,144349585.0,15.71,2.14,0.03,16.43
1998-01-23,000061,1.43,1.38,1.44,1.33,33518,114888167.0,7.69,-3.5,-0.05,13.07
1998-02-13,000061,1.41,1.36,1.42,1.28,19056,64095900.0,10.14,-1.45,-0.02,7.43
1998-02-20,000061,1.36,1.37,1.39,1.33,33188,112266987.0,4.41,0.74,0.01,12.94
1998-02-27,000061,1.37,1.27,1.37,1.24,25453,82645096.0,9.49,-7.3,-0.1,9.92
1998-03-06,000061,1.27,1.28,1.31,1.26,22437,72238964.5,3.94,0.79,0.01,8.75
1998-03-13,000061,1.28,1.29,1.31,1.24,15742,50731563.0,5.47,0.78,0.01,6.14
1998-03-20,000061,1.3,1.34,1.37,1.29,21770,72575907.5,6.2,3.88,0.05,8.49
1998-03-27,000061,1.34,1.35,1.37,1.3,25356,84725449.0,5.22,0.75,0.01,9.89
1998-04-03,000061,1.35,1.49,1.52,1.35,57299,204289350.0,12.59,10.37,0.14,22.34
1998-04-10,000061,1.49,1.69,1.69,1.46,78051,229933647.0,15.44,13.42,0.2,17.9
1998-04-17,000061,1.69,1.78,1.86,1.68,132532,329642120.0,10.65,5.33,0.09,30.39
1998-04-24,000061,1.75,1.78,1.82,1.68,67436,166032820.0,7.87,0.0,0.0,15.47
1998-04-30,000061,1.78,1.85,1.87,1.76,67797,172966872.0,6.18,3.93,0.07,15.55
1998-05-08,000061,1.85,1.8,1.88,1.7,86766,222322604.0,9.73,-2.7,-0.05,19.9
1998-05-15,000061,1.8,1.71,1.81,1.69,45108,109570533.0,6.67,-5.0,-0.09,10.34
1998-05-22,000061,1.72,1.74,1.82,1.67,50533,124495419.0,8.77,1.75,0.03,11.59
1998-05-29,000061,1.74,1.7,1.77,1.67,46574,112359683.0,5.75,-2.3,-0.04,10.68
1998-06-05,000061,1.69,1.77,1.92,1.69,167124,426126908.0,13.53,4.12,0.07,38.33
1998-06-12,000061,1.77,1.86,1.87,1.72,93446,234618036.0,8.47,5.08,0.09,21.43
1998-06-19,000061,1.86,1.81,1.88,1.72,86440,218079224.0,8.6,-2.69,-0.05,19.82
1998-06-26,000061,1.85,1.75,1.86,1.74,79500,200538560.0,6.63,-3.31,-0.06,18.23
1998-07-03,000061,1.75,1.58,1.88,1.5,67305,148534184.0,21.71,-9.71,-0.17,13.65
1998-07-10,000061,1.55,1.64,1.65,1.48,47279,99282174.0,10.76,3.8,0.06,9.59
1998-07-17,000061,1.62,1.44,1.66,1.42,49373,101855468.0,14.63,-12.2,-0.2,10.01
1998-07-24,000061,1.4,1.46,1.54,1.31,66664,129933132.0,15.97,1.39,0.02,13.52
1998-07-31,000061,1.45,1.49,1.54,1.41,62133,123966718.0,8.9,2.05,0.03,12.6
1998-08-07,000061,1.49,1.34,1.52,1.34,40493,77965856.5,12.08,-10.07,-0.15,8.21
1998-08-14,000061,1.31,1.15,1.36,1.11,48589,84094138.0,18.66,-14.18,-0.19,9.85
1998-08-21,000061,1.17,1.38,1.39,1.12,125639,223446924.0,23.48,20.0,0.23,25.48
1998-08-28,000061,1.38,1.29,1.46,1.28,100322,189531146.0,13.04,-6.52,-0.09,20.35
1998-09-04,000061,1.25,1.37,1.39,1.17,31590,56790329.0,17.05,6.2,0.08,6.41
1998-09-11,000061,1.38,1.43,1.45,1.3,50074,94677955.0,10.95,4.38,0.06,10.16
1998-09-18,000061,1.43,1.32,1.48,1.31,47405,90379153.0,11.89,-7.69,-0.11,9.61
1998-09-25,000061,1.29,1.32,1.35,1.28,18590,33572391.0,5.3,0.0,0.0,3.77
1998-09-30,000061,1.33,1.32,1.33,1.28,9402,16877127.5,3.79,0.0,0.0,1.91
1998-10-09,000061,1.32,1.35,1.42,1.3,22035,40804741.75,9.09,2.27,0.03,4.47
1998-10-16,000061,1.35,1.39,1.4,1.31,23321,43081964.5,6.67,2.96,0.04,4.73
1998-10-23,000061,1.4,1.31,1.41,1.3,26225,48264639.5,7.91,-5.76,-0.08,5.32
1998-10-30,000061,1.31,1.29,1.31,1.23,26007,45665346.5,6.11,-1.53,-0.02,5.27
1998-11-06,000061,1.28,1.35,1.4,1.24,27224,49607231.5,12.4,4.65,0.06,5.52
1998-11-13,000061,1.36,1.46,1.47,1.33,77908,148950029.0,10.37,8.15,0.11,15.8
1998-11-20,000061,1.47,1.43,1.53,1.41,85424,169644719.0,8.22,-2.05,-0.03,17.33
1998-11-27,000061,1.43,1.34,1.47,1.34,19690,37486897.0,9.09,-6.29,-0.09,3.99
1998-12-04,000061,1.34,1.34,1.37,1.31,12032,22069196.75,4.48,0.0,0.0,2.44
1998-12-11,000061,1.38,1.35,1.38,1.28,10116,18362214.25,7.46,0.75,0.01,2.05
1998-12-18,000061,1.35,1.28,1.35,1.28,10664,19185911.5,5.19,-5.19,-0.07,2.16
1998-12-25,000061,1.28,1.33,1.34,1.27,7670,13810126.0,5.47,3.91,0.05,1.56
1998-12-31,000061,1.33,1.26,1.34,1.24,8884,15707004.0,7.52,-5.26,-0.07,1.8
1999-01-08,000061,1.26,1.26,1.27,1.17,9554,16253385.38,7.94,0.0,0.0,1.94
1999-01-15,000061,1.24,1.25,1.27,1.2,10178,17525857.0,5.56,-0.79,-0.01,2.06
1999-01-22,000061,1.22,1.27,1.33,1.22,12799,22821043.75,8.8,1.6,0.02,2.6
1999-01-29,000061,1.27,1.19,1.27,1.19,8899,15135897.5,6.3,-6.3,-0.08,1.8
1999-02-05,000061,1.18,1.07,1.19,1.06,12660,20486221.25,10.92,-10.08,-0.12,2.57
1999-02-09,000061,1.05,1.09,1.1,1.03,4505,7004969.75,6.54,1.87,0.02,0.91
